,expression_name,right_upward,left_upward,right_downward,left_downward,degree
6858,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(difference(B, A), index(cardinality(A), union(A, B))))",0.9208324884439926,0.0,0.0,0.7905281795361053,0.9208324884439926
6859,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(difference(B, A), index(cardinality(A), difference(B, A))))",0.736775434342857,0.0,0.0,0.7491508676511413,0.7491508676511413
6860,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(B), A)))",0.7985375669356665,0.0,0.0,0.8519213398742377,0.8519213398742377
6861,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(union(difference(A, B), difference(B, A)), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.2258986687334783,0.2258986687334783
6862,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.0,0.0,0.0,0.32663394543259305,0.32663394543259305
6863,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.1378303042947704,0.1378303042947704
6864,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), difference(index(cardinality(B), union(A, B)), index(cardinality(A), difference(B, A))))",0.0,0.0,0.0,0.4608792909880117,0.4608792909880117
6865,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.7024892153334574,0.7024892153334574
6866,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.0,0.0,0.14532078016045014,0.14532078016045014
6867,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), B))",0.6456685226641898,0.0,0.0,0.5968802322352846,0.6456685226641898
6868,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), B))",0.5427907911317753,0.0,0.0,0.8334929285203643,0.8334929285203643
6869,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), B))",0.8163042725097808,0.0,0.0,0.5785628547958597,0.8163042725097808
6870,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(intersection(A, B)), difference(A, B)))",0.0,0.0,0.0,0.534261616763205,0.534261616763205
6871,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.7396908053344795,0.0,0.0,0.5976700754078346,0.7396908053344795
6872,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), difference(A, B)))",0.0,0.0,0.0,1.0,1.0
6873,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.6837884960578122,0.0,0.0,0.6340350140826677,0.6837884960578122
6874,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.6854387360575092,0.0,0.0,0.600859491850984,0.6854387360575092
6875,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), difference(A, B)))",0.0,0.0,0.0,0.4279242111487014,0.4279242111487014
6876,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(A, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.6032928470747929,0.6032928470747929
6877,"subset_eq(union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.9267929961727387,0.9267929961727387
6878,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(A, A)), A))",0.0,0.0,0.35309977488632727,0.0,0.35309977488632727
6879,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(A, B)), A))",0.0,0.0,0.412449341302805,0.0,0.412449341302805
6880,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(B, A)), A))",0.0,0.0,0.4694676312392789,0.0,0.4694676312392789
6881,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.0,0.44985703744138217,0.0,0.44985703744138217
6882,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(A, B)), intersection(A, B)))",0.0,0.0,0.32915707622192447,0.0,0.32915707622192447
6883,"subset_eq(intersection(A, index(cardinality(A), B)), index(cardinality(difference(B, A)), union(A, B)))",0.0,0.0,0.24523553543232768,0.0,0.24523553543232768
6884,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), A)))",0.0,0.0,0.0,0.0,0.0
6885,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6886,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.0,0.0
6887,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), union(index(cardinality(B), A), index(cardinality(B), union(A, B))))",0.0,0.0,0.46642144709438926,0.0,0.46642144709438926
6888,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), union(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.3571941427493286,0.0,0.3571941427493286
6889,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), intersection(B, index(cardinality(B), A)))",0.0,0.0,0.451893926132637,0.0,0.451893926132637
6890,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), intersection(B, index(cardinality(B), union(A, B))))",0.0,0.0,0.3084021890800931,0.0,0.3084021890800931
6891,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(index(cardinality(B), A), B))",0.0,0.0,0.45943853484496033,0.0,0.45943853484496033
6892,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(index(cardinality(B), union(A, B)), B))",0.0,0.0,0.3693452059199416,0.0,0.3693452059199416
6893,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(B, index(cardinality(A), B)))",0.0,0.0,0.2919675550522699,0.0,0.2919675550522699
6894,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(B, index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6895,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(difference(A, B), index(cardinality(B), union(A, B))))",0.0,0.0,0.3677073936736365,0.0,0.3677073936736365
6896,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), difference(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.0,0.0,0.43054794145697006,0.0,0.43054794145697006
6897,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.0,0.0,0.5236024022797238,0.0,0.5236024022797238
6898,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.0,0.4179026495735796,0.0,0.4179026495735796
6899,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.0,0.23119324406637698,0.0,0.23119324406637698
6900,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), B))",0.0,0.0,0.0,0.0,0.0
6901,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.0,0.4765984596835495,0.0,0.4765984596835495
6902,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), A))",0.0,0.0,0.23119324406637698,0.0,0.23119324406637698
6903,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), B))",0.0,0.0,0.43836321386310184,0.0,0.43836321386310184
6904,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.0,0.6235104459193278,0.0,0.6235104459193278
6905,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), B))",0.0,0.0,0.23505394869205443,0.0,0.23505394869205443
6906,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), difference(A, B)))",0.0,0.0,0.45596409494931933,0.0,0.45596409494931933
6907,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.0,0.2838814035383823,0.0,0.2838814035383823
6908,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), difference(A, B)))",0.0,0.0,0.30920719652041895,0.0,0.30920719652041895
6909,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.0,0.0,0.201854190430089,0.0,0.201854190430089
6910,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.0,0.0,0.22654577296197098,0.0,0.22654577296197098
6911,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.43836321386310184,0.0,0.43836321386310184
6912,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.542871713653027,0.0,0.542871713653027
6913,"subset_eq(intersection(A, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.33928438111603876,0.0,0.33928438111603876
6914,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), A)))",0.0,0.0,0.0,0.0,0.0
6915,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), union(index(cardinality(A), B), index(cardinality(A), union(A, B))))",0.7554878873314756,0.0,0.0,0.7894948260113255,0.7894948260113255
6916,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.6621060354805295,0.6621060354805295
6917,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), union(index(cardinality(B), A), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6918,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), union(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.5593623334515776,0.5593623334515776
6919,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), intersection(B, index(cardinality(B), A)))",0.4409202066429969,0.0,0.0,0.47865575844702,0.47865575844702
6920,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), intersection(B, index(cardinality(A), union(A, B))))",0.7205054809400434,0.0,0.0,0.7765274149220142,0.7765274149220142
6921,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(index(cardinality(B), A), B))",0.0,0.0,0.0,0.22255540069079038,0.22255540069079038
6922,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(index(cardinality(A), union(A, B)), B))",0.6271343419095894,0.0,0.0,0.7721794998972362,0.7721794998972362
6923,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(B, index(cardinality(A), B)))",0.5736036367167874,0.0,0.0,0.6269921036672792,0.6269921036672792
6924,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(B, index(cardinality(A), union(A, B))))",0.47629997061938056,0.0,0.0,0.5179031874938816,0.5179031874938816
6925,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(difference(A, B), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.3029618464446364,0.3029618464446364
6926,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), difference(index(cardinality(B), A), index(cardinality(B), difference(A, B))))",0.3938006358981083,0.0,0.0,0.2101844420024338,0.3938006358981083
6927,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.6046250269735032,0.0,0.0,0.7928234763730424,0.7928234763730424
6928,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.6580420223070096,0.6580420223070096
6929,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.0,0.0,0.0,0.0
6930,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), B))",0.7187083534240079,0.0,0.0,0.7461272019521603,0.7461272019521603
6931,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.0,0.0,0.8898998060290871,0.8898998060290871
6932,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), B))",0.4121421091200027,0.0,0.0,0.7083409033148949,0.7083409033148949
6933,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), A))",0.6987035504754323,0.0,0.0,0.451893926132637,0.6987035504754323
6934,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), B))",0.6440316919535007,0.0,0.0,0.8224542206111687,0.8224542206111687
6935,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.0,0.0,0.7476665553896472,0.7476665553896472
6936,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), B))",0.5005250859413728,0.0,0.0,0.6823131148250965,0.6823131148250965
6937,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), difference(A, B)))",0.0,0.0,0.0,0.5608681736124412,0.5608681736124412
6938,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.4983126637233799,0.0,0.0,0.6944539914408805,0.6944539914408805
6939,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), difference(A, B)))",0.0,0.0,0.0,0.9232747876192876,0.9232747876192876
6940,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.6822045460799201,0.0,0.0,0.6700214933470274,0.6822045460799201
6941,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.4422251824950938,0.0,0.0,0.653384735177179,0.653384735177179
6942,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), difference(A, B)))",0.0,0.0,0.0,0.37192348026123934,0.37192348026123934
6943,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.5464247237443052,0.5464247237443052
6944,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), index(cardinality(B), A)))",0.0,0.0,0.0,0.7868959248876946,0.7868959248876946
6945,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.4636174858846146,0.4636174858846146
6946,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.612635404459134,0.0,0.0,0.712731715714571,0.712731715714571
6947,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.9156875588227076,0.9156875588227076
6948,"subset_eq(intersection(A, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.0,0.6027969006311555,0.6027969006311555
6949,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(A, A)), B))",0.0,0.0,0.0,0.35309977488632727,0.35309977488632727
6950,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(A, B)), B))",0.0,0.0,0.0,0.4694676312392789,0.4694676312392789
6951,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(B, A)), B))",0.0,0.0,0.0,0.412449341302805,0.412449341302805
6952,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.0,0.0,0.44985703744138217,0.44985703744138217
6953,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(A, B)), union(A, B)))",0.0,0.0,0.0,0.24523553543232768,0.24523553543232768
6954,"subset_eq(intersection(B, index(cardinality(B), A)), index(cardinality(difference(B, A)), intersection(A, B)))",0.0,0.0,0.0,0.32915707622192447,0.32915707622192447
6955,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), A)))",0.0,0.0,0.0,0.0,0.0
6956,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6957,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), union(index(cardinality(B), A), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6621060354805295,0.0,0.6621060354805295
6958,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), union(index(cardinality(B), A), index(cardinality(B), union(A, B))))",0.0,0.7554878873314756,0.7894948260113255,0.0,0.7894948260113255
6959,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), union(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.0,0.5593623334515776,0.0,0.5593623334515776
6960,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), intersection(A, index(cardinality(A), B)))",0.0,0.4409202066429969,0.47865575844702,0.0,0.47865575844702
6961,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), intersection(A, index(cardinality(B), union(A, B))))",0.0,0.7205054809400434,0.7765274149220142,0.0,0.7765274149220142
6962,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(index(cardinality(A), B), A))",0.0,0.0,0.22255540069079038,0.0,0.22255540069079038
6963,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(index(cardinality(B), union(A, B)), A))",0.0,0.6271343419095894,0.7721794998972362,0.0,0.7721794998972362
6964,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), A)))",0.0,0.5736036367167874,0.6269921036672792,0.0,0.6269921036672792
6965,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(A, index(cardinality(B), union(A, B))))",0.0,0.47629997061938056,0.5179031874938816,0.0,0.5179031874938816
6966,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(difference(B, A), index(cardinality(B), union(A, B))))",0.0,0.0,0.3029618464446364,0.0,0.3029618464446364
6967,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), difference(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.3938006358981083,0.2101844420024338,0.0,0.3938006358981083
6968,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.0,0.0,0.6580420223070096,0.0,0.6580420223070096
6969,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.6046250269735032,0.7928234763730424,0.0,0.7928234763730424
6970,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.7187083534240079,0.7461272019521603,0.0,0.7461272019521603
6971,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), B))",0.0,0.0,0.0,0.0,0.0
6972,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), A))",0.0,0.4121421091200027,0.7083409033148949,0.0,0.7083409033148949
6973,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), B))",0.0,0.0,0.8898998060290871,0.0,0.8898998060290871
6974,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), A))",0.0,0.5005250859413728,0.6823131148250965,0.0,0.6823131148250965
6975,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), B))",0.0,0.0,0.7476665553896472,0.0,0.7476665553896472
6976,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.6440316919535007,0.8224542206111687,0.0,0.8224542206111687
6977,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), B))",0.0,0.6987035504754323,0.451893926132637,0.0,0.6987035504754323
6978,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), difference(B, A)))",0.0,0.0,0.5608681736124412,0.0,0.5608681736124412
6979,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.4983126637233799,0.6944539914408805,0.0,0.6944539914408805
6980,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.0,0.0,0.9232747876192876,0.0,0.9232747876192876
6981,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.0,0.4422251824950938,0.653384735177179,0.0,0.653384735177179
6982,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), difference(B, A)))",0.0,0.0,0.37192348026123934,0.0,0.37192348026123934
6983,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), intersection(A, B)))",0.0,0.6822045460799201,0.6700214933470274,0.0,0.6822045460799201
6984,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.5464247237443052,0.0,0.5464247237443052
6985,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(intersection(A, B)), index(cardinality(A), B)))",0.0,0.0,0.7868959248876946,0.0,0.7868959248876946
6986,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, A)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.4636174858846146,0.0,0.4636174858846146
6987,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), union(difference(A, B), difference(B, A))))",0.0,0.0,0.9156875588227076,0.0,0.9156875588227076
6988,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(A, B)), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6027969006311555,0.0,0.6027969006311555
6989,"subset_eq(intersection(B, index(cardinality(A), union(A, B))), index(cardinality(difference(B, A)), union(difference(A, B), difference(B, A))))",0.0,0.612635404459134,0.712731715714571,0.0,0.712731715714571
6990,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), union(index(cardinality(A), B), index(cardinality(B), A)))",0.0,0.0,0.0,0.0,0.0
6991,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), union(index(cardinality(A), B), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.46642144709438926,0.46642144709438926
6992,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), union(index(cardinality(B), A), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.0,0.0
6993,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), union(index(cardinality(B), A), index(cardinality(A), difference(B, A))))",0.0,0.0,0.0,0.0,0.0
6994,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), union(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))))",0.0,0.0,0.0,0.3571941427493286,0.3571941427493286
6995,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), intersection(A, index(cardinality(A), B)))",0.0,0.0,0.0,0.451893926132637,0.451893926132637
6996,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), intersection(A, index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.3084021890800931,0.3084021890800931
6997,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(index(cardinality(A), B), A))",0.0,0.0,0.0,0.45943853484496033,0.45943853484496033
6998,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(index(cardinality(A), union(A, B)), A))",0.0,0.0,0.0,0.3693452059199416,0.3693452059199416
6999,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(A, index(cardinality(B), A)))",0.0,0.0,0.0,0.2919675550522699,0.2919675550522699
7000,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(A, index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.0,0.0
7001,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(difference(B, A), index(cardinality(A), union(A, B))))",0.0,0.0,0.0,0.3677073936736365,0.3677073936736365
7002,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), difference(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.0,0.43054794145697006,0.43054794145697006
7003,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(A), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.4179026495735796,0.4179026495735796
7004,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(B), union(difference(A, B), difference(B, A))))",0.0,0.0,0.0,0.5236024022797238,0.5236024022797238
7005,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), A))",0.0,0.0,0.0,0.0,0.0
7006,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), B))",0.0,0.0,0.0,0.23119324406637698,0.23119324406637698
7007,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), B))",0.0,0.0,0.0,0.4765984596835495,0.4765984596835495
7008,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), A))",0.0,0.0,0.0,0.23505394869205443,0.23505394869205443
7009,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), B))",0.0,0.0,0.0,0.6235104459193278,0.6235104459193278
7010,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), A))",0.0,0.0,0.0,0.43836321386310184,0.43836321386310184
7011,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(B, A)), B))",0.0,0.0,0.0,0.23119324406637698,0.23119324406637698
7012,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(intersection(A, B)), difference(B, A)))",0.0,0.0,0.0,0.45596409494931933,0.45596409494931933
7013,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), intersection(A, B)))",0.0,0.0,0.0,0.2838814035383823,0.2838814035383823
7014,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, A)), difference(B, A)))",0.0,0.0,0.0,0.30920719652041895,0.30920719652041895
7015,"subset_eq(intersection(B, index(cardinality(B), union(A, B))), index(cardinality(difference(A, B)), intersection(A, B)))",0.0,0.0,0.0,0.22654577296197098,0.22654577296197098
